0.951000000000000	0.246000000000000	1
0.0700000000000000	0.480000000000000	-1
0.706000000000000	0.883000000000000	1
0.932000000000000	0.779000000000000	1
0.109000000000000	0.0180000000000000	-1
0.652000000000000	0.771000000000000	1
0.146000000000000	0.686000000000000	-1
0.694000000000000	0.868000000000000	1
0.626000000000000	0.581000000000000	1
0.0440000000000000	0.626000000000000	-1
0.986000000000000	0.214000000000000	1
0.437000000000000	0.0360000000000000	-1
0.345000000000000	0.445000000000000	-1
0.0490000000000000	0.327000000000000	-1
0.225000000000000	0.287000000000000	-1
0.601000000000000	0.182000000000000	-1
0.253000000000000	0.934000000000000	1
0.654000000000000	0.940000000000000	1
0.0600000000000000	0.591000000000000	-1
0.651000000000000	0.0740000000000000	-1
0.504000000000000	0.996000000000000	1
0.531000000000000	0.314000000000000	-1
0.379000000000000	0.809000000000000	1
0.769000000000000	0.461000000000000	1
0.283000000000000	0.587000000000000	-1
0.649000000000000	0.478000000000000	1
0.922000000000000	0.552000000000000	1
0.331000000000000	0.175000000000000	-1
0.813000000000000	0.587000000000000	1
0.124000000000000	0.445000000000000	-1
0.157000000000000	0.538000000000000	-1
0.415000000000000	0.462000000000000	-1
0.687000000000000	0.834000000000000	1
0.658000000000000	0.996000000000000	1
0.680000000000000	0.972000000000000	1
0.0090000000000000 0.746000000000000	-1
0.129000000000000	0.200000000000000	-1
0.764000000000000	0.0360000000000000	-1
0.747000000000000	0.578000000000000	1
0.945000000000000	0.628000000000000	1
0.920000000000000	0.365000000000000	1
0.223000000000000	0.637000000000000	-1
0.510000000000000	0.891000000000000	1
0.522000000000000	0.286000000000000	-1
0.617000000000000	0.125000000000000	-1
0.731000000000000	0.821000000000000	1
0.0630000000000000	0.300000000000000	-1
0.493000000000000	0.788000000000000	1
0.230000000000000	0.437000000000000	-1
0.337000000000000	0.551000000000000	-1
0.552000000000000	0.986000000000000	1
0.744000000000000	0.690000000000000	1
0.412000000000000	0.970000000000000	1
0.508000000000000	0.0960000000000000	-1
0.215000000000000	0.0580000000000000	-1
0.293000000000000	0.123000000000000	-1
0.240000000000000	0.370000000000000	-1
0.263000000000000	0.320000000000000	-1
0.892000000000000	0.796000000000000	1
0.586000000000000	0.302000000000000	-1
0.939000000000000	0.607000000000000	1
0.251000000000000	0.293000000000000	-1
0.546000000000000	0.571000000000000	1
0.443000000000000	0.0710000000000000	-1
0.567000000000000	0.202000000000000	-1
0.206000000000000	0.492000000000000	-1
0.944000000000000	0.729000000000000	1
0.513000000000000	0.955000000000000	1
0.229000000000000	0.0800000000000000	-1
0.953000000000000	0.938000000000000	1
0.689000000000000	0.974000000000000	1
0.708000000000000	0.607000000000000	1
